ID	ORIGINAL_ID	premises_ja	hypothesis_ja	premises_en	hypothesis_en	gold	mood	inference-type	content-type	conversion	atmosphere
594	674	ある野生動物は哺乳類である。  どの野生動物も家畜でない。	すべての哺乳類は家畜である。	Some wild animals are mammals. No wild animal is domesticated.	All mammals are livestock.	contradiction	IEA	syllogism	incongruent	no	no
595	675	ある野生動物は哺乳類である。  どの野生動物も家畜でない。	どの哺乳類も家畜でない。	Some wild animals are mammals. No wild animal is domesticated.	No mammal is livestock.	neutral	IEE	syllogism	incongruent	no	no
596	676	あるAはBである。どのBもCでない。	あるAはCでない。	A certain A is B. No B is C.	Some A is not C.	entailment	IEO	syllogism	symbolic	no	no
597	677	あるAはBである。どのBもCでない。	どのAもCでない。	A certain A is B. No B is C.	No A is C.	neutral	IEE	syllogism	symbolic	no	no
598	678	あるAはBである。どのBもCでない。	あるAはCである。	A certain A is B. No B is C.	Some A is C.	neutral	IEI	syllogism	symbolic	no	yes
599	679	"すべてのBはAである。あるBはCである。 "	すべてのAはCである。	All B are A. Some B are C.	All A are C.	neutral	AIA	syllogism	symbolic	no	no
600	680	"すべてのBはAである。あるBはCである。 "	あるAはCである。	All B are A. Some B are C.	Some A is C.	entailment	AII	syllogism	symbolic	no	no
601	681	"すべてのBはAである。あるBはCである。 "	あるAはCでない。	All B are A. Some B are C.	Some A is not C.	neutral	AIO	syllogism	symbolic	no	yes
602	682	すべてのBはAである。  あるBはCでない。	あるAはCである。	All B are A. Some B are not C.	Some A is C.	neutral	AOI	syllogism	symbolic	no	yes
603	683	すべてのBはAである。  あるBはCでない。	あるAはCでない。	All B are A. Some B are not C.	Some A is not C.	entailment	AOO	syllogism	symbolic	no	no
604	684	すべてのBはAである。  あるBはCでない。	どのAもCでない。	All B are A. Some B are not C.	No A is C.	neutral	AOE	syllogism	symbolic	no	yes
605	685	すべてのAはBである。あるCはBでない。	あるAはCである。	All A are B. Some C are not B.	Some A is C.	neutral	AOI	syllogism	symbolic	no	yes
606	686	すべてのAはBである。あるCはBでない。	どのAもCでない。	All A are B. Some C are not B.	No A is C.	neutral	AOE	syllogism	symbolic	no	yes
607	687	すべてのAはBである。あるCはBでない。	あるCはAでない。	All A are B. Some C are not B.	Some C is not A.	entailment	AOO	syllogism	symbolic	no	no
608	688	すべてのAはBである。どのBもCでない。	すべてのAはCである。	All A are B. No B is C.	All A are C.	neutral	AEA	syllogism	symbolic	no	no
609	689	すべてのAはBである。どのBもCでない。	あるAはCである。	All A are B. No B is C.	Some A is C.	neutral	AEI	syllogism	symbolic	no	no
610	690	すべてのAはBである。どのBもCでない。	どのAもCでない。	All A are B. No B is C.	No A is C.	entailment	AEE	syllogism	symbolic	no	no
611	691	あるBはAである。どのBもCでない。	あるAはCである。	Some B are A. No B is C.	Some A is C.	neutral	IEI	syllogism	symbolic	no	yes
612	692	あるBはAである。どのBもCでない。	あるAはCでない。	Some B are A. No B is C.	Some A is not C.	entailment	IEO	syllogism	symbolic	no	no
613	693	あるBはAである。どのBもCでない。	どのAもCでない。	Some B are A. No B is C.	No A is C.	neutral	IEE	syllogism	symbolic	no	no
614	694	あるAはBでない。すべてのCはBである。	あるAはCである。	A certain A is not B. All C are B.	Some A is C.	neutral	OAI	syllogism	symbolic	no	yes
615	695	あるAはBでない。すべてのCはBである。	あるAはCでない。	A certain A is not B. All C are B.	Some A is not C.	entailment	OAI	syllogism	symbolic	no	no
616	696	あるAはBでない。すべてのCはBである。	どのAもCでない。	A certain A is not B. All C are B.	No A is C.	neutral	OAE	syllogism	symbolic	no	yes
617	697	すべてのAはBである。どのCもBでない。	すべてのAはCである。	All A are B. No C is B.	All A are C.	neutral	AEA	syllogism	symbolic	no	no
618	698	すべてのAはBである。どのCもBでない。	あるAはCである。	All A are B. No C is B.	Some A is C.	neutral	AEI	syllogism	symbolic	no	no
619	699	すべてのAはBである。どのCもBでない。	どのAもCでない。	All A are B. No C is B.	No A is C.	entailment	AEE	syllogism	symbolic	no	no
620	700	すべてのBはAである。あるCはBである。	あるCはAである。	All B are A. Some C are B.	Some C is A.	entailment	AII	syllogism	symbolic	no	no
621	701	すべてのBはAである。あるCはBである。	すべてのCはAである。	All B are A. Some C are B.	All C is A.	neutral	AIA	syllogism	symbolic	no	no
622	702	すべてのBはAである。あるCはBである。	あるCはAでない。	All B are A. Some C are B.	Some C is not A.	neutral	AII	syllogism	symbolic	no	yes
623	703	すべてのBはAである。すべてのCはBである。	すべてのCはAである。	All B are A. All C are B.	All C is A.	entailment	AAA	syllogism	symbolic	no	no
624	704	すべてのBはAである。すべてのCはBである。	すべてのAはCである。	All B are A. All C are B.	All A are C.	neutral	AAA	syllogism	symbolic	no	no
625	705	すべてのBはAである。すべてのCはBである。	どのCもAでない。	All B are A. All C are B.	No C is A.	neutral	AAE	syllogism	symbolic	no	no
626	706	どのBもAでない。すべてのCはBである。	すべてのCはAである。	No B is A. All C are B.	All C is A.	contradiction	EAA	syllogism	symbolic	no	no
627	707	どのBもAでない。すべてのCはBである。	あるCはAである。	No B is A. All C are B.	Some C is A.	contradiction	EAI	syllogism	symbolic	no	no
628	708	どのBもAでない。すべてのCはBである。	どのCもAでない。	No B is A. All C are B.	No C is A.	entailment	EAE	syllogism	symbolic	no	no
629	709	AまたはBであるものはすべてCである。どのCもDでない。	すべてのAはDである。	All things that are either A or B are also C. No C are D.	All A are D.	neutral	AEA	syllogism	symbolic	no	no
630	710	AまたはBであるものはすべてCである。どのCもDでない。	すべてのCはDである。	All things that are either A or B are also C. No C are D.	All C is D.	contradiction	AEA	syllogism	symbolic	no	no
631	711	AまたはBであるものはすべてCである。どのCもDでない。	どのBもDでない。	All things that are either A or B are also C. No C are D.	No B is D.	entailment	AEE	syllogism	symbolic	no	no
632	712	すべてのAはBかCである。どのAもBでない。	どのAもCでない。	All A are either B or C. No A is B.	No A is C.	contradiction	AEE	syllogism	symbolic	no	no
633	713	すべてのAはBかCである。どのAもBでない。	すべてのBはCである。	All A are either B or C. No A is B.	All B are C.	neutral	AEA	syllogism	symbolic	no	no
634	714	すべてのAはBかCである。どのAもBでない。	すべてのAはCである。	All A are either B or C. No A is B.	All A are C.	entailment	AEA	syllogism	symbolic	no	no
635	715	AでありかつBであるものはすべてCである。どのCもDでない。	どのDもAでないかBでない。	All things that are A and B are also C. No C is D.	No D is not A or B.	entailment	AEE	syllogism	symbolic	no	no
636	716	AでありかつBであるものはすべてCである。どのCもDでない。	すべてのDはAかBである。	All things that are A and B are also C. No C is D.	All D is either A or B.	neutral	AEA	syllogism	symbolic	no	no
637	717	AでありかつBであるものはすべてCである。どのCもDでない。	AまたはBであるものはすべてDである。	All things that are A and B are also C. No C is D.	All things that are either A or B are also D.	neutral	AEA	syllogism	symbolic	no	no
638	718	AでありかつBであるものはすべてCである。どのAもCでない。	どのAもBでない。	All things that are A and also B are C. No A is C.	No A is B.	entailment	AEE	syllogism	symbolic	no	no
639	719	AでありかつBであるものはすべてCである。どのAもCでない。	すべてのAはBである。	All things that are A and also B are C. No A is C.	All A are B.	contradiction	AEA	syllogism	symbolic	no	no
640	720	AでありかつBであるものはすべてCである。どのAもCでない。	どのBもCでない。	All things that are A and B are also C. No A is C.	No B is C.	neutral	AEE	syllogism	symbolic	no	no
641	721	すべてのAはBである。すべてのCはDである。	AかCであるものはすべてBである。	All A are B. All C are D.	All things that are A or C are also B.	neutral	AAA	syllogism	symbolic	no	no
642	722	すべてのAはBである。すべてのCはDである。	AかCであるものはすべてBかDである。	All A are B. All C are D.	All things that are A or C are also B or D.	entailment	AAA	syllogism	symbolic	no	no
643	723	すべてのAはBである。すべてのCはDである。	AでありかつCであるものはすべてBである。	All A are B. All C are D.	All things that are A and C are also B.	entailment	AAA	syllogism	symbolic	yes	no
644	724	どのBもCでない。あるAはBである。	あるAはCでない。	No B is C. Some A is B.	Some A is not C.	entailment	EII	syllogism	symbolic	no	no
645	725	どのBもCでない。あるAはBである。	どのAもCでない。	No B is C. Some A is B.	No A is C.	neutral	EIE	syllogism	symbolic	no	no
646	726	どのBもCでない。あるAはBである。	あるAはCである。	No B is C. Some A is B.	Some A is C.	neutral	EII	syllogism	symbolic	no	yes
647	727	どのBもCでない。あるBはAである。	あるAはCである。	No B is C. Some B is A.	Some A is C.	neutral	EII	syllogism	symbolic	no	yes
648	728	どのBもCでない。あるBはAである。	あるAはCでない。	No B is C. Some B is A.	Some A is not C.	entailment	EII	syllogism	symbolic	no	no
649	729	どのBもCでない。あるBはAである。	どのAもCでない。	No B is C. Some B is A.	No A is C.	neutral	EIE	syllogism	symbolic	no	no
650	730	あるBはCである。すべてのBはAである。	すべてのAはCである。	Some B is C. All B are A.	All A are C.	neutral	IAA	syllogism	symbolic	no	no
651	731	あるBはCである。すべてのBはAである。	あるAはCである。	Some B is C. All B are A.	Some A is C.	entailment	IAI	syllogism	symbolic	no	no
652	732	あるBはCである。すべてのBはAである。	あるAはCでない。	Some B is C. All B are A.	Some A is not C.	neutral	IAO	syllogism	symbolic	no	yes
653	733	あるBはCでない。すべてのBはAである。	あるAはCである。	Some B is not C. All B are A.	Some A is C.	neutral	OAI	syllogism	symbolic	no	yes
654	734	あるBはCでない。すべてのBはAである。	あるAはCでない。	Some B is not C. All B are A.	Some A is not C.	entailment	OAO	syllogism	symbolic	no	no
655	735	あるBはCでない。すべてのBはAである。	どのAもCでない。	Some B is not C. All B are A.	No A is C.	neutral	OAE	syllogism	symbolic	no	yes
656	736	どのCもBでない。すべてのAはBである。	すべてのAはCである。	No C is B. All A are B.	All A are C.	contradiction	EAA	syllogism	symbolic	no	no
657	737	どのCもBでない。すべてのAはBである。	あるAはCである。	No C is B. All A are B.	Some A is C.	contradiction	EAI	syllogism	symbolic	no	no
658	738	どのCもBでない。すべてのAはBである。	どのAもCでない。	No C is B. All A are B.	No A is C.	entailment	EAE	syllogism	symbolic	no	no
659	739	あるCはBである。すべてのBはAである。	あるCはAである。	Some C is B. All B are A.	Some C is A.	entailment	IAI	syllogism	symbolic	no	no
660	740	あるCはBである。すべてのBはAである。	すべてのCはAである。	Some C is B. All B are A.	All C is A.	contradiction	IAA	syllogism	symbolic	no	no
661	741	あるCはBである。すべてのBはAである。	あるCはAでない。	Some C is B. All B are A.	Some C is not A.	neutral	IAO	syllogism	symbolic	no	yes
662	742	どのBもCでない。すべてのAはBである。	すべてのAはCである。	No B is C. All A are B.	All A are C.	contradiction	EAA	syllogism	symbolic	no	no
663	743	どのBもCでない。すべてのAはBである。	あるAはCである。	No B is C. All A are B.	Some A is C.	contradiction	EAI	syllogism	symbolic	no	no
664	744	どのBもCでない。すべてのAはBである。	どのAもCでない。	No B is C. All A are B.	No A is C.	entailment	EAE	syllogism	symbolic	no	no
665	745	すべてのCはBである。すべてのBはAである。	すべてのCはAである。	All C are B. All B are A.	All C is A.	entailment	AAA	syllogism	symbolic	no	no
666	746	すべてのCはBである。すべてのBはAである。	すべてのAはCである。	All C are B. All B are A.	All A are C.	neutral	AAA	syllogism	symbolic	no	no
667	747	すべてのCはBである。すべてのBはAである。	どのCもAでない。	All C are B. All B are A.	No C is A.	contradiction	AAE	syllogism	symbolic	no	no
668	748	すべてのCはBである。どのBもAでない。	すべてのCはAである。	All C is B. No B is A.	All C is A.	contradiction	AEA	syllogism	symbolic	no	no
669	749	すべてのCはBである。どのBもAでない。	あるCはAである。	All C are B. No B is A.	Some C is A.	contradiction	AEI	syllogism	symbolic	no	no
670	750	すべてのCはBである。どのBもAでない。	どのCもAでない。	All C are B. No B is A.	No C is A.	entailment	AEE	syllogism	symbolic	no	no
671	751	ネコカンパニーのすべての取引先はイヌ会社の取引先である。ネコカンパニーのある取引先はクジラ社の取引先でない。	イヌ会社のある取引先はクジラ社の取引先である。	All of Cat Company's business partners are business partners of Dog Corporation. One of Cat Company's business partners is not a business partner of Whale Corporation.	One of the business partners of Dog Corporation is a business partner of Whale Corporation.	neutral	AOI	syllogism	others	no	yes
672	752	ネコカンパニーのすべての取引先はイヌ会社の取引先である。ネコカンパニーのある取引先はクジラ社の取引先でない。	イヌ会社のある取引先はクジラ社の取引先でない。	All of Cat Company's business partners are business partners of Dog Corporation. One of Cat Company's business partners is not a business partner of Whale Corporation.	Some of the business partners of Dog Corporation is not a business partner of Whale Corporation.	entailment	AOO	syllogism	others	no	no
673	753	ネコカンパニーのすべての取引先はイヌ会社の取引先である。ネコカンパニーのある取引先はクジラ社の取引先でない。	イヌ会社のどの取引先もクジラ社の取引先でない。	All of Cat Company's business partners are business partners of Dog Corporation. One of Cat Company's business partners is not a business partner of Whale Corporation.	No business partners of Dog Corporation are business partners of Whale Corporation.	neutral	AOE	syllogism	others	no	yes
674	754	ナメクジ共和国のすべての同盟国はカエル帝国の同盟国である。アメ国のある同盟国はカエル帝国の同盟国でない。	ナメクジ共和国のある同盟国はアメ国の同盟国である。	All the allied countries of the Slug Republic are allied with the Frog Empire. One of the allied countries of the State of Candy is not allied with the Frog Empire.	Some alliance country of the Slug Republic is an allied country of the State of Candy.	neutral	AOI	syllogism	others	no	yes
675	755	ナメクジ共和国のすべての同盟国はカエル帝国の同盟国である。アメ国のある同盟国はカエル帝国の同盟国でない。	ナメクジ共和国のどの同盟国もアメ国の同盟国でない。	All the allied countries of the Slug Republic are allied with the Frog Empire. One of the allied countries of the State of Candy is not allied with the Frog Empire.	No alliance country of the Slug Republic is an ally of the State of Candy.	neutral	AOE	syllogism	others	no	yes
676	756	ナメクジ共和国のすべての同盟国はカエル帝国の同盟国である。アメ国のある同盟国はカエル帝国の同盟国でない。	アメ国のある同盟国はナメクジ共和国の同盟国でない。	All the allied countries of the Slug Republic are allied with the Frog Empire. One of the allied countries of the State of Candy is not allied with the Frog Empire.	A certain allied country of the State of Candy is not an allied country of the Slug Republic.	entailment	AOO	syllogism	others	no	no
677	757	太郎のある友人はポールの友人である。ポールのどの友人もドイツ人でない。	太郎のある友人はドイツ人でない。	A certain friend of Taro is a friend of Paul. None of Paul's friends are German.	One of Taro's friends is not German.	entailment	IEO	syllogism	congruent	no	no
678	758	太郎のある友人はポールの友人である。ポールのどの友人もドイツ人でない。	太郎のどの友人もドイツ人でない。	A certain friend of Taro is a friend of Paul. None of Paul's friends are German.	None of Taro's friends are German.	neutral	IEE	syllogism	congruent	no	no
679	759	太郎のある友人はポールの友人である。ポールのどの友人もドイツ人でない。	太郎のある友人はドイツ人である。	A certain friend of Taro is a friend of Paul. None of Paul's friends are German.	A certain friend of Taro's is German.	neutral	IEI	syllogism	congruent	no	yes
680	760	ネコカンパニーのすべての取引先はイヌ会社の取引先である。ネコカンパニーのある取引先はクジラ社の取引先である。	イヌ会社のすべての取引先はクジラ社の取引先である。	All of Cat Company's business partners are business partners of Dog Corporation. One of Cat Company's business partners is a business partner of Whale Corporation.	All of Dog Corporation's business partners are also business partners of Whale Corporation.	neutral	AIA	syllogism	others	no	no
681	761	ネコカンパニーのすべての取引先はイヌ会社の取引先である。ネコカンパニーのある取引先はクジラ社の取引先である。	イヌ会社のある取引先はクジラ社の取引先である。	All of Cat Company's business partners are business partners of Dog Corporation. One of Cat Company's business partners is a business partner of Whale Corporation.	One of the business partners of Dog Corporation is a business partner of Whale Corporation.	entailment	AII	syllogism	others	no	no
682	762	ネコカンパニーのすべての取引先はイヌ会社の取引先である。ネコカンパニーのある取引先はクジラ社の取引先である。	イヌ会社のある取引先はクジラ社の取引先でない。	All of Cat Company's business partners are business partners of Dog Corporation. One of Cat Company's business partners is a business partner of Whale Corporation.	Some business partner of Dog Corporation is not a business partner of Whale Corporation.	neutral	AIO	syllogism	others	no	yes
683	763	太郎のすべての友人はポールの友人である。ポールのどの友人もドイツ人でない。	太郎のすべての友人はドイツ人である。	All of Taro's friends are friends of Paul. None of Paul's friends are German.	All of Taro's friends are German.	contradiction	AEA	syllogism	congruent	no	no
684	764	太郎のすべての友人はポールの友人である。ポールのどの友人もドイツ人でない。	太郎のある友人はドイツ人である。	All of Taro's friends are friends of Paul. None of Paul's friends are German.	A certain friend of Taro's is German.	contradiction	AEI	syllogism	congruent	no	no
685	765	太郎のすべての友人はポールの友人である。ポールのどの友人もドイツ人でない。	太郎のどの友人もドイツ人でない。	All of Taro's friends are friends of Paul. None of Paul's friends are German.	None of Taro's friends are German.	entailment	AEE	syllogism	congruent	no	no
686	766	ナメクジ共和国のある同盟国はカエル帝国の同盟国である。ナメクジ共和国のどの同盟国もアメ国の同盟国でない。	カエル帝国のある同盟国はアメ国の同盟国である。	One of the allied countries of the Slug Republic is the Frog Empire's allied country. No allied countries of the Slug Republic are allied with the State of Candy.	A certain allied country of the Frog Empire is an allied country of the State of Candy.	neutral	IEI	syllogism	others	no	yes
687	767	ナメクジ共和国のある同盟国はカエル帝国の同盟国である。ナメクジ共和国のどの同盟国もアメ国の同盟国でない。	カエル帝国のある同盟国はアメ国の同盟国でない。	One of the allied countries of the Slug Republic is an allied country of the Frog Empire. No allied countries of the Slug Republic are allied countries of the State of Candy.	A certain allied country of the Frog Empire is not an allied country of the State of Candy.	entailment	IEO	syllogism	others	no	no
688	768	ナメクジ共和国のある同盟国はカエル帝国の同盟国である。ナメクジ共和国のどの同盟国もアメ国の同盟国でない。	カエル帝国のどの同盟国もアメ国の同盟国でない。	One of the allied countries of the Slug Republic is the Frog Empire's allied country. No allied countries of the Slug Republic are allied with the State of Candy.	No allied countries of the Frog Empire are allied with the State of Candy.	neutral	IEE	syllogism	others	no	no
689	769	太郎のある友人はドイツ人でない。ポールのすべての友人はドイツ人である。	太郎のある友人はポールの友人である。	One of Taro's friends is not German. All of Paul's friends are German.	Some friend of Taro is a friend of Paul.	neutral	OAI	syllogism	congruent	no	yes
690	770	太郎のある友人はドイツ人でない。ポールのすべての友人はドイツ人である。	太郎のある友人はポールの友人でない。	One of Taro's friends is not German. All of Paul's friends are German.	Some of Taro's friends is not Paul's friend.	entailment	OAO	syllogism	congruent	no	no
691	771	太郎のある友人はドイツ人でない。ポールのすべての友人はドイツ人である。	太郎のどの友人もポールの友人でない。	One of Taro's friends is not German. All of Paul's friends are German.	None of Taro's friends are Paul's friends.	neutral	OAE	syllogism	congruent	no	yes
692	772	カエル帝国のすべての同盟国はナメクジ共和国の同盟国である。アメ国のどの同盟国もナメクジ共和国の同盟国でない。	カエル帝国のすべての同盟国はアメ国の同盟国である。	All allied countries of the Frog Empire are allied with the Slug Republic. No allied countries of the State of Candy are allied with the Slug Republic.	All allied countries of the Frog Empire are allied with the State of Candy.	neutral	AEA	syllogism	others	no	no
693	773	カエル帝国のすべての同盟国はナメクジ共和国の同盟国である。アメ国のどの同盟国もナメクジ共和国の同盟国でない。	カエル帝国のある同盟国はアメ国の同盟国である。	All allied countries of the Frog Empire are allied with the Slug Republic. No allied countries of the State of Candy are allied with the Slug Republic.	A certain allied country of the Frog Empire is an allied country of the State of Candy.	neutral	AEI	syllogism	others	no	no
694	774	カエル帝国のすべての同盟国はナメクジ共和国の同盟国である。アメ国のどの同盟国もナメクジ共和国の同盟国でない。	カエル帝国のどの同盟国もアメ国の同盟国でない。	All allied countries of the Frog Empire are allied with the Slug Republic. No allied countries of the State of Candy are allied with the Slug Republic.	No allied countries of the Frog Empire are allied with the State of Candy.	entailment	AEE	syllogism	others	no	no
695	775	イヌ会社のすべての取引先はクジラ社の取引先である。ネコカンパニーのある取引先はイヌ会社の取引先である。	ネコカンパニーのある取引先はクジラ社の取引先である。	All of Dog Corporation's business partners are also business partners of Whale Corporation. One of Cat Company's business partners is a business partner of Dog Corporation.	One of Cat Company's business partners is a business partner of Whale Corporation.	neutral	AII	syllogism	others	no	yes
696	776	イヌ会社のすべての取引先はクジラ社の取引先である。ネコカンパニーのある取引先はイヌ会社の取引先である。	ネコカンパニーのすべての取引先はクジラ社の取引先である。	All of Dog Corporation's business partners are also business partners of Whale Corporation. One of Cat Company's business partners is a business partner of Dog Corporation.	All of Cat Company's business partners are also business partners of Whale Corporation.	entailment	AIA	syllogism	others	no	no
697	777	イヌ会社のすべての取引先はクジラ社の取引先である。ネコカンパニーのある取引先はイヌ会社の取引先である。	ネコカンパニーのある取引先はクジラ社の取引先でない。	All of Dog Corporation's business partners are also business partners of Whale Corporation. One of Cat Company's business partners is a business partner of Dog Corporation.	One of Cat Company's business partners is not a business partner of Whale Corporation.	contradiction	AIO	syllogism	others	no	no
698	778	ポールのすべての友人はドイツ人である。太郎のすべての友人はポールの友人である。	太郎のすべての友人はドイツ人である。	All of Paul's friends are German. All of Taro's friends are Paul's friends.	All of Taro's friends are German.	entailment	AAA	syllogism	congruent	no	no
699	779	ポールのすべての友人はドイツ人である。太郎のすべての友人はポールの友人である。	すべてのドイツ人は太郎の友人である。	All of Paul's friends are German. All of Taro's friends are Paul's friends.	All Germans are friends of Taro.	neutral	AAA	syllogism	congruent	no	no
700	780	ポールのすべての友人はドイツ人である。太郎のすべての友人はポールの友人である。	太郎のどの友人もドイツ人でない。	All of Paul's friends are German. All of Taro's friends are Paul's friends.	None of Taro's friends are German.	contradiction	AAE	syllogism	congruent	no	no
701	781	ナメクジ共和国のどの同盟国もカエル帝国の同盟国でない。アメ国のすべての同盟国はナメクジ共和国の同盟国である。	アメ国のすべての同盟国はカエル帝国の同盟国である。	No alliance country of the Slug Republic is an alliance country of the Frog Empire. All alliance countries of the State of Candy are alliance countries of the Slug Republic.	All of the State of Candy's allies are allies of the Frog Empire.	contradiction	EAA	syllogism	others	no	no
702	782	ナメクジ共和国のどの同盟国もカエル帝国の同盟国でない。アメ国のすべての同盟国はナメクジ共和国の同盟国である。	アメ国のある同盟国はカエル帝国の同盟国である。	No alliance country of the Slug Republic is an alliance country of the Frog Empire. All alliance countries of the State of Candy are alliance countries of the Slug Republic.	A certain allied country of the State of Candy is an allied country of the Frog Empire.	contradiction	EAI	syllogism	others	no	no
703	783	ナメクジ共和国のどの同盟国もカエル帝国の同盟国でない。アメ国のすべての同盟国はナメクジ共和国の同盟国である。	アメ国のどの同盟国もカエル帝国の同盟国でない。	No alliance country of the Slug Republic is an alliance country of the Frog Empire. All alliance countries of the State of Candy are alliance countries of the Slug Republic.	No allied country of the State of Candy is an allied country of the Frog Empire.	entailment	EAE	syllogism	others	no	no
704	784	リサのどの友人も日本人でない。太郎のある友人はリサの友人である。	太郎のある友人は日本人でない。	None of Lisa's friends are Japanese. One of Taro's friends is Lisa's friend.	One of Taro's friends is not Japanese.	entailment	EIO	syllogism	congruent	no	no
705	785	リサのどの友人も日本人でない。太郎のある友人はリサの友人である。	太郎のどの友人も日本人でない。	None of Lisa's friends are Japanese. One of Taro's friends is Lisa's friend.	None of Taro's friends are Japanese.	neutral	EIE	syllogism	congruent	no	no
706	786	リサのどの友人も日本人でない。太郎のある友人はリサの友人である。	太郎のある友人は日本人である。	None of Lisa's friends are Japanese. One of Taro's friends is Lisa's friend.	A certain friend of Taro is Japanese.	neutral	EII	syllogism	congruent	no	yes
707	787	ネズミ共和国のどの同盟国もヘビ国の同盟国でない。ネズミ共和国のある同盟国はカエル帝国の同盟国である。	カエル帝国のある同盟国はヘビ国の同盟国である。	No alliance country of the Mouse Republic is an alliance country of the State of Snake. One alliance country of the Mouse Republic is an alliance country of the Frog Empire.	Some alliance country of the Frog Empire is an alliance country of the Snake country.	neutral	EII	syllogism	others	no	yes
708	788	ネズミ共和国のどの同盟国もヘビ国の同盟国でない。ネズミ共和国のある同盟国はカエル帝国の同盟国である。	カエル帝国のある同盟国はヘビ国の同盟国でない。	No alliance country of the Mouse Republic is an alliance country of the State of Snake. One alliance country of the Mouse Republic is an alliance country of the Frog Empire.	A certain allied country of the Frog Empire is not an allied country of the Snake Country.	entailment	EIO	syllogism	others	no	no
709	789	ネズミ共和国のどの同盟国もヘビ国の同盟国でない。ネズミ共和国のある同盟国はカエル帝国の同盟国である。	カエル帝国のどの同盟国もヘビ国の同盟国でない。	No alliance country of the Mouse Republic is an alliance country of the State of Snake. One alliance country of the Mouse Republic is an alliance country of the Frog Empire.	No allied countries of the Frog Empire are allied with the Snake Country.	neutral	EIE	syllogism	others	no	no
710	790	ヒツジカンパニーのある取引先はクジラ社の取引先である。ヒツジカンパニーのすべての取引先はトリ会社の取引先である。	トリ会社のすべての取引先はクジラ社の取引先である。	One of Sheep Company's clients is Whale Corporation's client. All of Sheep Company's clients are Bird Corporation's clients.	All of Bird Corporation's clients are also clients of Kujiro Company.	neutral	IAA	syllogism	others	no	no
711	791	ヒツジカンパニーのある取引先はクジラ社の取引先である。ヒツジカンパニーのすべての取引先はトリ会社の取引先である。	トリ会社のある取引先はクジラ社の取引先である。	One of Sheep Company's clients is Whale Corporation's client. All of Sheep Company's clients are Bird Corporation's clients.	One of Bird Corporation's clients is a client of Whale Corporation.	entailment	IAI	syllogism	others	no	no
712	792	ヒツジカンパニーのある取引先はクジラ社の取引先である。ヒツジカンパニーのすべての取引先はトリ会社の取引先である。	トリ会社のある取引先はクジラ社の取引先でない。	One of Sheep Company's clients is Whale Corporation's client. All of Sheep Company's clients are Bird Corporation's clients.	Some trading partner of the Bird Corporation is not a trading partner of the Whale Corporation.	neutral	IAO	syllogism	others	no	yes
713	793	ヒツジカンパニーのある取引先はクジラ社の取引先でない。ヒツジカンパニーのすべての取引先はトリ会社の取引先である。	トリ会社のある取引先はクジラ社の取引先である。	One of Sheep Company's clients is not Whale Corporation's client. All of Sheep Company's clients are clients of Bird Corporation.	One of Bird Corporation's clients is a client of Whale Corporation.	neutral	OAI	syllogism	others	no	yes
714	794	ヒツジカンパニーのある取引先はクジラ社の取引先でない。ヒツジカンパニーのすべての取引先はトリ会社の取引先である。	トリ会社のある取引先はクジラ社の取引先でない。	One of Sheep Company's clients is not Whale Corporation's client. All of Sheep Company's clients are clients of Bird Corporation.	Some trading partner of the Bird Corporation is not a trading partner of the Whale Corporation.	entailment	OAO	syllogism	others	no	no
715	795	ヒツジカンパニーのある取引先はクジラ社の取引先でない。ヒツジカンパニーのすべての取引先はトリ会社の取引先である。	トリ会社のどの取引先もクジラ社の取引先でない。	One of Sheep Company's clients is not Whale Corporation's client. All of Sheep Company's clients are clients of Bird Corporation.	None of Bird Corporation's clients are clients of Whale Corporation.	neutral	OAE	syllogism	others	no	yes
716	796	ヘビ国のどの同盟国もネズミ共和国の同盟国でない。カエル帝国のすべての同盟国はネズミ共和国の同盟国である。	カエル帝国のすべての同盟国はヘビ国の同盟国である。	No alliance country of the State of Snake is an alliance country of the Mouse Republic. All alliance countries of the Frog Empire are alliance countries of the Mouse Republic.	All of the allied countries of the Frog Empire are allied with the Snake Country.	contradiction	EAA	syllogism	others	no	no
717	797	ヘビ国のどの同盟国もネズミ共和国の同盟国でない。カエル帝国のすべての同盟国はネズミ共和国の同盟国である。	カエル帝国のある同盟国はヘビ国の同盟国である。	No alliance country of the State of Snake is an alliance country of the Mouse Republic. All alliance countries of the Frog Empire are alliance countries of the Mouse Republic.	A certain alliance country of the Frog Empire is an alliance country of the Snake country.	contradiction	EAI	syllogism	others	no	no
718	798	ヘビ国のどの同盟国もネズミ共和国の同盟国でない。カエル帝国のすべての同盟国はネズミ共和国の同盟国である。	カエル帝国のどの同盟国もヘビ国の同盟国でない。	No alliance country of the State of Snake is an alliance country of the Mouse Republic. All alliance countries of the Frog Empire are alliance countries of the Mouse Republic.	No allied countries of the Frog Empire are allied with the Snake Country.	entailment	EAE	syllogism	others	no	no
719	799	ヒツジカンパニーのある取引先はトリ会社の取引先である。トリ会社のすべての取引先はクジラ社の取引先である。	ヒツジカンパニーのある取引先はクジラ社の取引先である。	One of Sheep Company's clients is a client of Bird Corporation. All of Bird Corporation's clients are clients of Whale Corporation.	One of Sheep Company's clients is Whale Corporation's client.	entailment	IAI	syllogism	others	no	no
